date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:36	15878/15878	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:31:29%20GMT	inuyasha.yoll.net/images/shichi/bks/fight2.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/fight2.jpg	(from inuyasha.yoll.net/images/shichi/bks/fights.htm)
18:48:36	6060/6060	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:31:34%20GMT	inuyasha.yoll.net/images/shichi/bks/fight3.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/fight3.jpg	(from inuyasha.yoll.net/images/shichi/bks/fights.htm)
18:48:36	9404/9404	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:30:57%20GMT	inuyasha.yoll.net/images/shichi/bks/die1.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/die1.jpg	(from inuyasha.yoll.net/images/shichi/bks/fights.htm)
18:48:37	8348/8348	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:31:02%20GMT	inuyasha.yoll.net/images/shichi/bks/die2.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/die2.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:38	3108/3108	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:29:21%20GMT	inuyasha.yoll.net/images/shichi/bks/card1s.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card1s.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:38	13347/13347	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Aug%202005%2010:35:29%20GMT	inuyasha.yoll.net/images/shichi/gks/jewel.htm	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/gks/jewel.htm	(from inuyasha.yoll.net/images/shichi/gks.htm)
18:48:39	2785/2785	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:29:40%20GMT	inuyasha.yoll.net/images/shichi/bks/card2s.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card2s.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:40	13379/13379	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Aug%202005%2010:43:56%20GMT	inuyasha.yoll.net/images/shichi/jks/jewel.htm	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/jks/jewel.htm	(from inuyasha.yoll.net/images/shichi/jks.htm)
18:48:41	63264/63264	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:29:17%20GMT	inuyasha.yoll.net/images/shichi/bks/card1.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card1.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:41	2137/2137	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:30:51%20GMT	inuyasha.yoll.net/images/shichi/bks/card6s.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card6s.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
